seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_141018	1	2	281	1192	0.993	0.993	1	2	281	1192	NA	NA	0	1	2	281	1192	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_141018||full	0.993	ssDNA
k141_14096	1	2	69	1856	0.853	0.853	1	2	69	1856	NA	NA	0	1	2	69	1856	0.853	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_14096||full	0.853	ssDNA
k141_140787	1	2	214	1799	0.727	0.727	1	2	214	1799	NA	NA	0	1	2	214	1799	0.727	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_140787||full	0.727	ssDNA
k141_140749	1	4	13	1446	0.54	0.54	1	4	13	1446	NA	NA	0	1	4	13	1446	0.54	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_140749||full	0.54	dsDNAphage
k141_140747	1	2	88	1056	0.6	0.6	1	2	88	1056	NA	NA	0	1	2	88	1056	0.6	0.0	0.0	0.0	50.0	50.0	0.0	1	dsDNAphage	linear	k141_140747||full	0.6	dsDNAphage
k141_140542	1	3	5	1050	1.0	1.0	1	3	5	1050	NA	NA	0	1	3	5	1050	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_140542||full	1.0	ssDNA
k141_140538	1	4	3	1423	0.847	0.847	1	4	3	1423	NA	NA	0	1	4	3	1423	0.847	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_140538||full	0.847	dsDNAphage
k141_140250	1	3	1	1993	0.953	0.953	1	3	1	1993	NA	NA	0	1	3	1	1993	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_140250||full	0.953	ssDNA
k141_14009	1	4	3	1643	1.0	1.0	1	4	3	1643	NA	NA	0	1	4	3	1643	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_14009||full	1.0	ssDNA
k141_139648	1	2	46	1159	0.993	0.993	1	2	46	1159	NA	NA	0	1	2	46	1159	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_139648||full	0.993	ssDNA
k141_139628	1	3	2	1099	0.84	0.84	1	3	2	1099	NA	NA	0	1	3	2	1099	0.84	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_139628||full	0.84	dsDNAphage
k141_139603	1	5	1	3521	0.86	0.86	1	5	1	3521	NA	NA	0	1	5	1	3521	0.86	0.0	0.0	0.0	60.0	0.0	40.0	0	ssDNA	linear	k141_139603||full	0.86	ssDNA
k141_139484	1	2	22	1158	0.987	0.987	1	2	22	1158	NA	NA	0	1	2	22	1158	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_139484||full	0.987	ssDNA
k141_139431	1	2	159	1142	0.92	0.92	1	2	159	1142	NA	NA	0	1	2	159	1142	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_139431||full	0.92	ssDNA
k141_139416	1	6	2	2987	0.973	0.973	1	6	2	2987	NA	NA	0	1	6	2	2987	0.973	0.0	0.0	0.0	33.3	0.0	66.7	2	dsDNAphage	linear	k141_139416||full	0.973	dsDNAphage
k141_139378	1	3	3	1400	0.913	0.913	1	3	3	1400	NA	NA	0	1	3	3	1400	0.913	0.0	0.0	0.0	66.7	33.3	0.0	1	dsDNAphage	linear	k141_139378||full	0.913	dsDNAphage
k141_139339	1	5	1	2334	0.747	0.747	1	5	1	2334	NA	NA	0	1	5	1	2334	0.747	0.0	20.0	0.0	60.0	0.0	20.0	0	dsDNAphage	linear	k141_139339||full	0.747	dsDNAphage
k141_139046	1	5	2	2167	0.84	0.84	1	5	2	2167	NA	NA	0	1	5	2	2167	0.84	0.0	0.0	0.0	60.0	20.0	20.0	0	dsDNAphage	linear	k141_139046||full	0.84	dsDNAphage
k141_139	1	5	1	1747	0.733	0.733	1	5	1	1747	NA	NA	0	1	5	1	1747	0.733	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_139||full	0.733	dsDNAphage
k141_138896	1	2	1	1484	0.613	0.613	1	2	1	1484	NA	NA	0	1	2	1	1484	0.613	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_138896||full	0.613	dsDNAphage
k141_138848	1	2	135	1136	0.913	0.913	1	2	135	1136	NA	NA	0	1	2	135	1136	0.913	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_138848||full	0.913	ssDNA
k141_138828	1	4	2	1750	0.58	0.58	1	4	2	1750	NA	NA	0	1	4	2	1750	0.58	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_138828||full	0.58	dsDNAphage
k141_138638	1	2	13	1189	0.813	0.813	1	2	13	1189	NA	NA	0	1	2	13	1189	0.813	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_138638||full	0.813	ssDNA
k141_138610	1	3	3	1375	0.953	0.953	1	3	3	1375	NA	NA	0	1	3	3	1375	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_138610||full	0.953	ssDNA
k141_138437	1	2	68	1126	0.927	0.927	1	2	68	1126	NA	NA	0	1	2	68	1126	0.927	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_138437||full	0.927	ssDNA
k141_138389	1	3	139	1234	0.66	0.66	1	3	139	1234	NA	NA	0	1	3	139	1234	0.66	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_138389||full	0.66	dsDNAphage
k141_138222	1	3	2	1019	0.933	0.933	1	3	2	1019	NA	NA	0	1	3	2	1019	0.933	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_138222||full	0.933	dsDNAphage
k141_13821	1	3	2	1169	0.553	0.553	1	3	2	1169	NA	NA	0	1	3	2	1169	0.553	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_13821||full	0.553	dsDNAphage
k141_138151	1	3	575	2092	0.987	0.987	1	3	575	2092	NA	NA	0	1	3	575	2092	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_138151||full	0.987	ssDNA
k141_137982	1	4	1	1943	0.927	0.927	1	4	1	1943	NA	NA	0	1	4	1	1943	0.927	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_137982||full	0.927	ssDNA
k141_137935	1	2	5	2071	0.593	0.593	1	2	5	2071	NA	NA	0	1	2	5	2071	0.593	0.0	0.0	0.0	50.0	50.0	0.0	1	dsDNAphage	linear	k141_137935||full	0.593	dsDNAphage
k141_137543	1	6	2	2887	0.507	0.507	1	6	2	2887	NA	NA	0	1	6	2	2887	0.507	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	k141_137543||full	0.507	dsDNAphage
k141_137328	1	3	3	1087	0.987	0.987	1	3	3	1087	NA	NA	0	1	3	3	1087	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_137328||full	0.987	ssDNA
k141_137247	1	4	2	1254	0.853	0.853	1	4	2	1254	NA	NA	0	1	4	2	1254	0.853	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_137247||full	0.853	ssDNA
k141_137187	1	4	3	1132	0.78	0.78	1	4	3	1132	NA	NA	0	1	4	3	1132	0.78	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_137187||full	0.78	ssDNA
k141_137156	1	3	3	1179	0.58	0.58	1	3	3	1179	NA	NA	0	1	3	3	1179	0.58	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_137156||full	0.58	dsDNAphage
k141_137024	1	2	45	1807	0.813	0.813	1	2	45	1807	NA	NA	0	1	2	45	1807	0.813	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_137024||full	0.813	ssDNA
k141_136975	1	2	27	1013	0.827	0.827	1	2	27	1013	NA	NA	0	1	2	27	1013	0.827	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	k141_136975||full	0.827	dsDNAphage
k141_136967	1	2	166	1500	0.52	0.52	1	2	166	1500	NA	NA	0	1	2	166	1500	0.52	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_136967||full	0.52	dsDNAphage
k141_136897	1	5	1	2591	0.833	0.833	1	5	1	2591	NA	NA	0	1	5	1	2591	0.833	0.0	0.0	0.0	20.0	20.0	60.0	1	dsDNAphage	linear	k141_136897||full	0.833	dsDNAphage
k141_136422	1	4	246	1563	0.98	0.98	1	4	246	1563	NA	NA	0	1	4	246	1563	0.98	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_136422||full	0.98	ssDNA
k141_136205	1	2	1	774	0.967	0.967	1	2	1	774	NA	NA	0	1	2	1	774	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_136205||full	0.967	ssDNA
k141_136134	1	2	116	1531	0.667	0.667	1	2	116	1531	NA	NA	0	1	2	116	1531	0.667	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_136134||full	0.667	dsDNAphage
k141_136108	1	3	69	1644	0.7	0.7	1	3	69	1644	NA	NA	0	1	3	69	1644	0.7	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_136108||full	0.7	dsDNAphage
k141_13604	1	2	130	2111	1.0	1.0	1	2	130	2111	NA	NA	0	1	2	130	2111	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_13604||full	1.0	ssDNA
k141_135824	1	3	3	1318	0.967	0.967	1	3	3	1318	NA	NA	0	1	3	3	1318	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_135824||full	0.967	ssDNA
k141_135754	1	3	2	1179	0.953	0.953	1	3	2	1179	NA	NA	0	1	3	2	1179	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_135754||full	0.953	ssDNA
k141_135659	1	2	3	999	0.92	0.92	1	2	3	999	NA	NA	0	1	2	3	999	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_135659||full	0.92	ssDNA
k141_13559	1	3	1	2115	0.613	0.613	1	3	1	2115	NA	NA	0	1	3	1	2115	0.613	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_13559||full	0.613	dsDNAphage
k141_135483	1	3	1	1128	0.74	0.74	1	3	1	1128	NA	NA	0	1	3	1	1128	0.74	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_135483||full	0.74	dsDNAphage
k141_135363	1	4	1	2359	0.813	0.813	1	4	1	2359	NA	NA	0	1	4	1	2359	0.813	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_135363||full	0.813	ssDNA
k141_135265	1	5	1	1355	0.867	0.867	1	5	1	1355	NA	NA	0	1	5	1	1355	0.867	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	k141_135265||full	0.867	ssDNA
k141_135216	1	4	2	1958	0.673	0.673	1	4	2	1958	NA	NA	0	1	4	2	1958	0.673	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_135216||full	0.673	ssDNA
k141_134714	1	3	1	1571	0.713	0.713	1	3	1	1571	NA	NA	0	1	3	1	1571	0.713	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_134714||full	0.713	dsDNAphage
k141_134632	1	3	2	2959	0.533	0.533	1	3	2	2959	NA	NA	0	1	3	2	2959	0.533	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_134632||full	0.533	ssDNA
k141_134554	1	5	3	2737	0.52	0.52	1	5	3	2737	NA	NA	0	1	5	3	2737	0.52	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	k141_134554||full	0.52	dsDNAphage
k141_134267	1	3	1	1569	0.507	0.507	1	3	1	1569	NA	NA	0	1	3	1	1569	0.507	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_134267||full	0.507	dsDNAphage
k141_134224	1	5	3	2773	0.567	0.567	1	5	3	2773	NA	NA	0	1	5	3	2773	0.567	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	k141_134224||full	0.567	dsDNAphage
k141_134106	1	2	2	1038	0.62	0.62	1	2	2	1038	NA	NA	0	1	2	2	1038	0.62	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_134106||full	0.62	ssDNA
k141_13408	1	3	2	1134	0.933	0.933	1	3	2	1134	NA	NA	0	1	3	2	1134	0.933	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_13408||full	0.933	dsDNAphage
k141_13404	1	3	2	1122	0.96	0.96	1	3	2	1122	NA	NA	0	1	3	2	1122	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_13404||full	0.96	ssDNA
k141_133974	1	3	3	1305	0.793	0.793	1	3	3	1305	NA	NA	0	1	3	3	1305	0.793	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_133974||full	0.793	dsDNAphage
k141_133965	1	3	1	1494	0.727	0.727	1	3	1	1494	NA	NA	0	1	3	1	1494	0.727	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_133965||full	0.727	ssDNA
k141_133949	1	2	1	1270	0.513	0.513	1	2	1	1270	NA	NA	0	1	2	1	1270	0.513	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_133949||full	0.513	dsDNAphage
k141_133796	1	2	87	1504	0.967	0.967	1	2	87	1504	NA	NA	0	1	2	87	1504	0.967	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_133796||full	0.967	dsDNAphage
k141_133793	1	3	3	1612	0.593	0.593	1	3	3	1612	NA	NA	0	1	3	3	1612	0.593	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_133793||full	0.593	dsDNAphage
k141_133262	1	2	2	1517	0.72	0.72	1	2	2	1517	NA	NA	0	1	2	2	1517	0.72	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_133262||full	0.72	ssDNA
k141_133190	1	4	2	2029	0.62	0.62	1	4	2	2029	NA	NA	0	1	4	2	2029	0.62	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_133190||full	0.62	dsDNAphage
k141_133164	1	3	2	1456	0.513	0.513	1	3	2	1456	NA	NA	0	1	3	2	1456	0.513	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_133164||full	0.513	dsDNAphage
k141_133102	1	3	2	1602	0.953	0.953	1	3	2	1602	NA	NA	0	1	3	2	1602	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_133102||full	0.953	ssDNA
k141_132851	1	3	2	2160	0.627	0.627	1	3	2	2160	NA	NA	0	1	3	2	2160	0.627	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_132851||full	0.627	dsDNAphage
k141_132409	1	4	15	2230	0.753	0.753	1	4	15	2230	NA	NA	0	1	4	15	2230	0.753	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_132409||full	0.753	dsDNAphage
k141_132192	1	3	2	1301	0.7	0.7	1	3	2	1301	NA	NA	0	1	3	2	1301	0.7	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_132192||full	0.7	dsDNAphage
k141_132147	1	3	1	2260	0.52	0.52	1	3	1	2260	NA	NA	0	1	3	1	2260	0.52	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_132147||full	0.52	ssDNA
k141_132123	1	4	1	1221	0.913	0.913	1	4	1	1221	NA	NA	0	1	4	1	1221	0.913	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_132123||full	0.913	ssDNA
k141_132122	1	3	1	2471	0.94	0.94	1	3	1	2471	NA	NA	0	1	3	1	2471	0.94	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_132122||full	0.94	dsDNAphage
k141_131972	1	3	2	1208	0.547	0.547	1	3	2	1208	NA	NA	0	1	3	2	1208	0.547	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_131972||full	0.547	dsDNAphage
k141_131966	1	3	47	3270	0.533	0.533	1	3	47	3270	NA	NA	0	1	3	47	3270	0.533	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_131966||full	0.533	ssDNA
k141_131911	1	3	61	1191	0.987	0.987	1	3	61	1191	NA	NA	0	1	3	61	1191	0.987	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	k141_131911||full	0.987	dsDNAphage
k141_131891	1	4	3	1593	1.0	1.0	1	4	3	1593	NA	NA	0	1	4	3	1593	1.0	0.0	0.0	0.0	75.0	0.0	25.0	2	dsDNAphage	linear	k141_131891||full	1.0	dsDNAphage
k141_13180	1	3	2	1121	1.0	1.0	1	3	2	1121	NA	NA	0	1	3	2	1121	1.0	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	k141_13180||full	1.0	dsDNAphage
k141_131792	1	3	2	2354	0.5	0.5	1	3	2	2354	NA	NA	0	1	3	2	2354	0.5	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_131792||full	0.5	dsDNAphage
k141_131776	1	2	445	1450	0.933	0.933	1	2	445	1450	NA	NA	0	1	2	445	1450	0.933	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_131776||full	0.933	ssDNA
k141_131518	1	4	467	4575	0.913	0.913	1	4	467	4575	NA	NA	0	1	4	467	4575	0.913	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_131518||full	0.913	dsDNAphage
k141_131383	1	3	1	2498	0.84	0.84	1	3	1	2498	NA	NA	0	1	3	1	2498	0.84	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_131383||full	0.84	dsDNAphage
k141_131287	1	4	247	2217	0.98	0.98	1	4	247	2217	NA	NA	0	1	4	247	2217	0.98	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_131287||full	0.98	ssDNA
k141_130949	1	2	1	845	1.0	1.0	1	2	1	845	NA	NA	0	1	2	1	845	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_130949||full	1.0	ssDNA
k141_130809	1	3	101	1564	0.58	0.58	1	3	101	1564	NA	NA	0	1	3	101	1564	0.58	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_130809||full	0.58	dsDNAphage
k141_130672	1	2	2	909	0.973	0.973	1	2	2	909	NA	NA	0	1	2	2	909	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_130672||full	0.973	ssDNA
k141_130593	1	3	1	2305	0.833	0.833	1	3	1	2305	NA	NA	0	1	3	1	2305	0.833	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_130593||full	0.833	ssDNA
k141_130536	1	4	240	2364	0.767	0.767	1	4	240	2364	NA	NA	0	1	4	240	2364	0.767	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_130536||full	0.767	ssDNA
k141_130527	1	3	2	1068	0.933	0.933	1	3	2	1068	NA	NA	0	1	3	2	1068	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_130527||full	0.933	ssDNA
k141_13049	1	2	3	996	0.987	0.987	1	2	3	996	NA	NA	0	1	2	3	996	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_13049||full	0.987	ssDNA
k141_130387	1	6	1	4063	0.9	0.9	1	6	1	4063	NA	NA	0	1	6	1	4063	0.9	0.0	16.7	0.0	33.3	0.0	50.0	1	dsDNAphage	linear	k141_130387||full	0.9	dsDNAphage
k141_13002	1	4	366	1939	0.993	0.993	1	4	366	1939	NA	NA	0	1	4	366	1939	0.993	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_13002||full	0.993	ssDNA
k141_12981	1	3	1	1903	0.987	0.987	1	3	1	1903	NA	NA	0	1	3	1	1903	0.987	0.0	0.0	0.0	66.7	0.0	33.3	2	dsDNAphage	linear	k141_12981||full	0.987	dsDNAphage
k141_129796	1	3	2	1700	1.0	1.0	1	3	2	1700	NA	NA	0	1	3	2	1700	1.0	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	k141_129796||full	1.0	dsDNAphage
k141_129745	1	3	3	1357	0.6	0.6	1	3	3	1357	NA	NA	0	1	3	3	1357	0.6	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_129745||full	0.6	dsDNAphage
k141_129738	1	3	3	1975	1.0	1.0	1	3	3	1975	NA	NA	0	1	3	3	1975	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_129738||full	1.0	ssDNA
k141_129656	1	2	2	1214	0.613	0.613	1	2	2	1214	NA	NA	0	1	2	2	1214	0.613	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_129656||full	0.613	ssDNA
k141_129547	1	3	1	1075	0.52	0.52	1	3	1	1075	NA	NA	0	1	3	1	1075	0.52	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_129547||full	0.52	dsDNAphage
k141_129544	1	6	3	1562	0.887	0.887	1	6	3	1562	NA	NA	0	1	6	3	1562	0.887	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	k141_129544||full	0.887	dsDNAphage
k141_129531	1	3	1	1286	0.973	0.973	1	3	1	1286	NA	NA	0	1	3	1	1286	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_129531||full	0.973	ssDNA
k141_129515	1	2	105	1245	1.0	1.0	1	2	105	1245	NA	NA	0	1	2	105	1245	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_129515||full	1.0	ssDNA
k141_129489	1	3	3	1445	0.987	0.987	1	3	3	1445	NA	NA	0	1	3	3	1445	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_129489||full	0.987	ssDNA
k141_129463	1	8	3	2309	0.933	0.933	1	8	3	2309	NA	NA	0	1	8	3	2309	0.933	0.0	12.5	0.0	50.0	12.5	25.0	0	dsDNAphage	linear	k141_129463||full	0.933	dsDNAphage
k141_129325	1	3	3	1244	0.987	0.987	1	3	3	1244	NA	NA	0	1	3	3	1244	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_129325||full	0.987	ssDNA
k141_129305	1	6	1	3383	0.56	0.56	1	6	1	3383	NA	NA	0	1	6	1	3383	0.56	0.0	33.3	0.0	50.0	0.0	16.7	0	dsDNAphage	linear	k141_129305||full	0.56	dsDNAphage
k141_129266	1	4	1	1506	0.98	0.98	1	4	1	1506	NA	NA	0	1	4	1	1506	0.98	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_129266||full	0.98	ssDNA
k141_12918	1	4	228	2093	1.0	1.0	1	4	228	2093	NA	NA	0	1	4	228	2093	1.0	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_12918||full	1.0	ssDNA
k141_12916	1	3	2	1222	0.787	0.787	1	3	2	1222	NA	NA	0	1	3	2	1222	0.787	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_12916||full	0.787	ssDNA
k141_129143	1	2	22	1158	0.98	0.98	1	2	22	1158	NA	NA	0	1	2	22	1158	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_129143||full	0.98	ssDNA
k141_128972	1	3	3	1393	0.873	0.873	1	3	3	1393	NA	NA	0	1	3	3	1393	0.873	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_128972||full	0.873	ssDNA
k141_128909	1	5	3	2010	0.64	0.64	1	5	3	2010	NA	NA	0	1	5	3	2010	0.64	0.0	20.0	0.0	60.0	0.0	20.0	0	dsDNAphage	linear	k141_128909||full	0.64	dsDNAphage
k141_12852	1	2	22	1387	0.993	0.993	1	2	22	1387	NA	NA	0	1	2	22	1387	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_12852||full	0.993	ssDNA
k141_128446	1	3	3	1949	0.5	0.5	1	3	3	1949	NA	NA	0	1	3	3	1949	0.5	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_128446||full	0.5	dsDNAphage
k141_128419	1	2	54	2471	0.553	0.553	1	2	54	2471	NA	NA	0	1	2	54	2471	0.553	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	k141_128419||full	0.553	dsDNAphage
k141_128330	1	2	276	1507	0.733	0.733	1	2	276	1507	NA	NA	0	1	2	276	1507	0.733	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_128330||full	0.733	dsDNAphage
k141_128187	1	5	3	2496	0.72	0.72	1	5	3	2496	NA	NA	0	1	5	3	2496	0.72	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_128187||full	0.72	dsDNAphage
k141_128138	1	3	2	1075	0.66	0.66	1	3	2	1075	NA	NA	0	1	3	2	1075	0.66	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_128138||full	0.66	dsDNAphage
k141_128027	1	4	1	2347	0.96	0.96	1	4	1	2347	NA	NA	0	1	4	1	2347	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_128027||full	0.96	ssDNA
k141_127967	1	2	55	1050	0.98	0.98	1	2	55	1050	NA	NA	0	1	2	55	1050	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_127967||full	0.98	ssDNA
k141_127907	1	2	78	1666	0.96	0.96	1	2	78	1666	NA	NA	0	1	2	78	1666	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_127907||full	0.96	ssDNA
k141_127845	1	3	2	1185	0.76	0.76	1	3	2	1185	NA	NA	0	1	3	2	1185	0.76	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_127845||full	0.76	ssDNA
k141_127690	1	5	2	2099	0.52	0.52	1	5	2	2099	NA	NA	0	1	5	2	2099	0.52	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_127690||full	0.52	dsDNAphage
k141_127583	1	10	71	8559	0.953	0.953	1	10	71	8559	NA	NA	0	1	10	71	8559	0.953	0.0	0.0	0.0	40.0	0.0	60.0	1	dsDNAphage	linear	k141_127583||full	0.953	dsDNAphage
k141_127539	1	3	134	1013	0.947	0.947	1	3	134	1013	NA	NA	0	1	3	134	1013	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_127539||full	0.947	ssDNA
